PIXEL_INDEX,MIN_LAT,MAX_LAT,MIN_LON,MAX_LON,AM,NEUTRON_DEN,W_MGO,W_AL2O3,W_SIO2,W_CAO,W_TIO2,W_FEO,W_K,W_TH,W_U,"E[0,0]","E[0,1]","E[0,2]","E[0,3]","E[0,4]","E[0,5]","E[0,6]","E[0,7]","E[0,8]","E[1,1]","E[1,2]","E[1,3]","E[1,4]","E[1,5]","E[1,6]","E[1,7]","E[1,8]","E[2,2]","E[2,3]","E[2,4]","E[2,5]","E[2,6]","E[2,7]","E[2,8]","E[3,3]","E[3,4]","E[3,5]","E[3,6]","E[3,7]","E[3,8]","E[4,4]","E[4,5]","E[4,6]","E[4,7]","E[4,8]","E[5,5]","E[5,6]","E[5,7]","E[5,8]","E[6,6]","E[6,7]","E[6,8]","E[7,7]","E[7,8]","E[8,8]"
342,-42.5,-37.5,54.0,60.0,21.601,1.5209e-06,0.064308,0.2555,0.44254,0.1775,0.00063532,0.053556,210.9,0.42588,0.11526,0.00019765,0.0,0.0,-5.7127e-05,0.0,0.0,-0.66238,1.0182e-05,-9.0276e-05,0.00049143,0.0,-0.00015619,0.0,-4.4218e-05,0.11434,-0.00040967,0.00012646,0.00036899,-1.5136e-05,-1.1105e-05,3.8338e-06,0.45097,0.00044964,-0.00066483,0.00017589,0.0,0.0,0.073226,-0.00015927,0.00020658,4.1917e-06,7.3654e-07,-0.0096378,5.5369e-06,4.6984e-05,1.5358e-05,0.01034,1.8886e-05,5.9277e-05,7332.3,0.0,0.0,0.010113,-0.0014796,0.0057354
343,-42.5,-37.5,60.0,66.0,21.629,1.5184e-06,0.08798,0.25265,0.44896,0.13549,0.0040356,0.055311,177.92,0.35352,0.095511,0.00018861,0.0,0.0,-5.4518e-05,0.0,0.0,-0.63035,9.5944e-06,-8.6564e-05,0.0004673,0.0,-0.00014894,0.0,-4.2117e-05,0.1097,-0.00039124,0.00011654,0.00035101,-1.4609e-05,-1.0595e-05,3.4449e-06,0.42875,0.00042949,-0.00063312,0.00016782,0.0,0.0,0.069654,-0.00015186,0.00019863,4.0576e-06,7.2141e-07,-0.009252,5.3496e-06,4.5068e-05,1.4751e-05,0.0097236,1.785e-05,5.7385e-05,6993.3,0.0,0.0,0.009648,-0.0014141,0.0054825
344,-42.5,-37.5,66.0,72.0,21.63,1.5429e-06,0.064698,0.24136,0.46754,0.14949,0.0097291,0.050829,162.2,0.28113,0.075748,0.00018589,0.0,0.0,-5.3463e-05,0.0,0.0,-0.62212,7.7242e-06,-8.5692e-05,0.0004598,0.0,-0.00014597,0.0,-4.1065e-05,0.10882,-0.00038451,0.00011324,0.00034615,-1.4786e-05,-1.0384e-05,3.815e-06,0.42282,0.00042084,-0.00062222,0.00016491,0.0,0.0,0.068553,-0.00014848,0.00019705,3.934e-06,6.745e-07,-0.0091413,5.4351e-06,4.3931e-05,1.3944e-05,0.0093369,1.8198e-05,5.4994e-05,6896.7,0.0,0.0,0.009489,-0.0013784,0.0054131
345,-42.5,-37.5,72.0,78.0,21.72,1.5068e-06,0.084488,0.24539,0.45221,0.14704,0.0016589,0.060114,191.2,0.37363,0.101,0.00017525,0.0,0.0,-5.0935e-05,0.0,0.0,-0.5897,9.3622e-06,-8.0442e-05,0.00043572,0.0,-0.00013944,0.0,-3.952e-05,0.10177,-0.00036284,0.00011087,0.00032671,-1.3399e-05,-9.9514e-06,3.1619e-06,0.40171,0.00039963,-0.00059297,0.00015691,0.0,0.0,0.06561,-0.00014214,0.00018486,3.8259e-06,6.8884e-07,-0.0087066,4.8385e-06,4.251e-05,1.4021e-05,0.0094184,1.6305e-05,5.3779e-05,6543.3,0.0,0.0,0.0089832,-0.0013224,0.0051296
346,-42.5,-37.5,78.0,84.0,21.84,1.3842e-06,0.088466,0.24472,0.43283,0.15064,0.0030945,0.072686,289.8,0.55848,0.15147,0.00017188,0.0,0.0,-5.0919e-05,0.0,0.0,-0.57718,1.4026e-05,-8.1686e-05,0.00043042,0.0,-0.00014106,0.0,-4.0669e-05,0.095759,-0.00034489,0.00012621,0.00032025,-1.2037e-05,-1.0745e-05,1.9579e-06,0.39879,0.00038984,-0.00060092,0.00015775,0.0,0.0,0.06519,-0.00014691,0.00017592,4.5249e-06,9.4999e-07,-0.009403,4.1789e-06,4.6949e-05,1.607e-05,0.010725,1.3159e-05,5.6766e-05,6442.8,0.0,0.0,0.0088041,-0.0013356,0.0050647
347,-42.5,-37.5,84.0,90.0,22.021,1.3277e-06,0.093077,0.17142,0.47311,0.16353,0.0080981,0.089858,267.64,0.41639,0.11267,0.00016987,0.0,0.0,-5.1156e-05,0.0,0.0,-0.57233,1.6704e-05,-8.3152e-05,0.00042708,0.0,-0.00014272,0.0,-4.1506e-05,0.09356,-0.00033614,0.00013002,0.00031735,-1.2225e-05,-1.1285e-05,1.1946e-06,0.39909,0.00038778,-0.00061051,0.00015966,0.0,0.0,0.064706,-0.00015242,0.00017574,5.0312e-06,1.1293e-06,-0.0099651,3.7531e-06,5.0229e-05,1.741e-05,0.011502,1.1238e-05,5.9303e-05,6424.5,0.0,0.0,0.0088019,-0.001357,0.0050864
348,-42.5,-37.5,90.0,96.0,22.068,1.2989e-06,0.063152,0.24594,0.43811,0.1489,0.010361,0.085517,486.45,0.50067,0.13568,0.00016895,0.0,0.0,-5.1004e-05,0.0,0.0,-0.56942,1.8648e-05,-8.4722e-05,0.00043146,0.0,-0.00014409,0.0,-4.2272e-05,0.092957,-0.00033903,0.00013567,0.00031788,-1.1324e-05,-1.15e-05,1.1012e-06,0.39872,0.00039013,-0.00061279,0.00015994,0.0,0.0,0.064159,-0.00015237,0.00017314,5.2776e-06,1.2334e-06,-0.010221,3.4723e-06,5.1577e-05,1.8042e-05,0.011605,1.0892e-05,6.007e-05,6440.4,0.0,0.0,0.0087935,-0.0013686,0.0050892
349,-42.5,-37.5,96.0,102.0,21.995,1.338e-06,0.074168,0.25075,0.45969,0.13102,0.0075397,0.078425,167.82,0.50491,0.13684,0.00017267,0.0,0.0,-5.1829e-05,0.0,0.0,-0.58083,1.6924e-05,-8.6135e-05,0.00043883,0.0,-0.00014558,0.0,-4.2279e-05,0.094843,-0.00034639,0.00013464,0.00032546,-1.2464e-05,-1.1359e-05,1.5241e-06,0.40554,0.00039573,-0.00062214,0.0001625,0.0,0.0,0.06531,-0.0001529,0.00018019,5.0069e-06,1.1033e-06,-0.010053,3.9129e-06,5.0311e-05,1.7399e-05,0.011415,1.2086e-05,5.9631e-05,6521.0,0.0,0.0,0.0089604,-0.0013768,0.005198
350,-42.5,-37.5,102.0,108.0,21.888,1.4232e-06,0.083074,0.21913,0.47513,0.15066,0.0041325,0.07208,275.82,0.46212,0.12516,0.00018215,0.0,0.0,-5.3809e-05,0.0,0.0,-0.61471,1.3001e-05,-8.7129e-05,0.00045582,0.0,-0.00014913,0.0,-4.2536e-05,0.10372,-0.00037022,0.00012587,0.00034102,-1.3788e-05,-1.1133e-05,2.1794e-06,0.42365,0.00041609,-0.00063636,0.00016749,0.0,0.0,0.06874,-0.00015509,0.00019198,4.5846e-06,9.223e-07,-0.0098269,4.7989e-06,4.8525e-05,1.6387e-05,0.010842,1.4773e-05,6.0166e-05,6882.3,0.0,0.0,0.009418,-0.0014146,0.0054229
351,-42.5,-37.5,108.0,114.0,21.73,1.5329e-06,0.051317,0.25321,0.4475,0.17652,0.0055934,0.061615,350.43,0.34576,0.093394,0.00018109,0.0,0.0,-5.2402e-05,0.0,0.0,-0.61018,8.5434e-06,-8.4726e-05,0.0004515,0.0,-0.00014389,0.0,-4.0511e-05,0.10693,-0.00037591,0.00011173,0.00033898,-1.4167e-05,-1.0207e-05,3.2542e-06,0.41529,0.00041272,-0.00061261,0.00016203,0.0,0.0,0.066971,-0.00014597,0.00019293,3.8836e-06,6.9023e-07,-0.0090101,5.1824e-06,4.3517e-05,1.4164e-05,0.009277,1.7088e-05,5.5777e-05,6814.3,0.0,0.0,0.0092836,-0.0013548,0.0053323
352,-42.5,-37.5,114.0,120.0,21.659,1.5689e-06,0.03782,0.24246,0.48013,0.16726,0.0057222,0.051312,317.15,0.39588,0.10707,0.00017997,0.0,0.0,-5.1668e-05,0.0,0.0,-0.60543,7.5758e-06,-8.4915e-05,0.00044598,0.0,-0.00014063,0.0,-3.9681e-05,0.10722,-0.00037789,0.0001054,0.00033643,-1.4697e-05,-9.894e-06,3.7375e-06,0.41008,0.00041125,-0.00059937,0.00015898,0.0,0.0,0.066207,-0.0001429,0.00019291,3.6613e-06,6.1716e-07,-0.0086831,5.2034e-06,4.1722e-05,1.332e-05,0.0088038,1.8077e-05,5.3638e-05,6754.6,0.0,0.0,0.0092872,-0.0013434,0.00528
353,-42.5,-37.5,120.0,126.0,21.645,1.5333e-06,0.086549,0.26734,0.44622,0.14822,0.0,0.054701,144.21,0.41846,0.11324,0.00018363,0.0,0.0,-5.2821e-05,0.0,0.0,-0.61494,9.5101e-06,-8.3908e-05,0.00045842,0.0,-0.0001449,0.0,-4.1183e-05,0.10747,-0.00038592,0.00011525,0.00034428,-1.4028e-05,-1.0254e-05,3.5249e-06,0.41871,0.00042043,-0.0006203,0.00016278,0.0,0.0,0.06724,-0.00014587,0.00019394,3.8382e-06,6.6753e-07,-0.0089898,5.1469e-06,4.342e-05,1.43e-05,0.0093382,1.7833e-05,5.5911e-05,6825.8,0.0,0.0,0.0094155,-0.0013775,0.0053751
354,-42.5,-37.5,126.0,132.0,21.643,1.5097e-06,0.072866,0.26796,0.43404,0.1644,0.0024238,0.05177,403.61,0.46088,0.12482,0.0001778,0.0,0.0,-5.1524e-05,0.0,0.0,-0.6001,9.0863e-06,-7.8843e-05,0.00043981,0.0,-0.0001399,0.0,-3.9569e-05,0.10349,-0.00036662,0.00011332,0.00033058,-1.3435e-05,-1.0031e-05,3.2965e-06,0.40848,0.00040304,-0.00060042,0.00015758,0.0,0.0,0.066942,-0.00014277,0.00018592,3.8226e-06,6.958e-07,-0.0088073,4.8934e-06,4.2731e-05,1.3864e-05,0.0094906,1.6652e-05,5.3681e-05,6658.8,0.0,0.0,0.0090754,-0.0013349,0.0051675
355,-42.5,-37.5,132.0,138.0,21.722,1.4412e-06,0.058148,0.26159,0.44584,0.15793,0.0068658,0.054276,416.45,0.74279,0.20178,0.00018362,0.0,0.0,-5.3559e-05,0.0,0.0,-0.61742,1.3113e-05,-8.5026e-05,0.00045866,0.0,-0.00014791,0.0,-4.2238e-05,0.1054,-0.00037547,0.00012619,0.00034266,-1.329e-05,-1.0956e-05,2.8901e-06,0.42367,0.00041788,-0.00062904,0.00016569,0.0,0.0,0.068838,-0.00015264,0.00018933,4.418e-06,8.7509e-07,-0.0096606,4.6947e-06,4.7151e-05,1.5572e-05,0.010394,1.5903e-05,5.7789e-05,6888.3,0.0,0.0,0.0094298,-0.0014128,0.0053862
356,-42.5,-37.5,138.0,144.0,21.743,1.4426e-06,0.073389,0.28412,0.42322,0.16266,0.00353,0.051778,336.59,0.85284,0.23182,0.00019575,0.0,0.0,-5.7213e-05,0.0,0.0,-0.65769,1.5174e-05,-9.0395e-05,0.0004919,0.0,-0.00015834,0.0,-4.5245e-05,0.1111,-0.00040778,0.00014114,0.00036625,-1.3866e-05,-1.1634e-05,3.5331e-06,0.4519,0.00045245,-0.00067581,0.0001773,0.0,0.0,0.073751,-0.00016478,0.00020201,4.6645e-06,9.0804e-07,-0.010192,5.0627e-06,5.0145e-05,1.6449e-05,0.011145,1.7582e-05,6.0248e-05,7328.5,0.0,0.0,0.010231,-0.0015409,0.0057497
357,-42.5,-37.5,144.0,150.0,21.72,1.4225e-06,0.07438,0.25355,0.45109,0.15937,0.0031557,0.052836,411.5,0.89249,0.24265,0.00020281,0.0,0.0,-5.9327e-05,0.0,0.0,-0.68282,1.5278e-05,-9.2264e-05,0.00050526,0.0,-0.0001634,0.0,-4.6706e-05,0.11527,-0.00041474,0.00014239,0.00037717,-1.4179e-05,-1.2147e-05,3.2709e-06,0.4689,0.00046283,-0.00069372,0.00018309,0.0,0.0,0.076966,-0.00017036,0.00020654,4.9529e-06,1.0056e-06,-0.010706,5.1981e-06,5.2479e-05,1.7321e-05,0.011782,1.74e-05,6.3171e-05,7608.4,0.0,0.0,0.010469,-0.0015769,0.0059303
358,-42.5,-37.5,150.0,156.0,21.597,1.3365e-06,0.089227,0.24648,0.43096,0.17939,0.0033275,0.062413,594.66,1.5077,0.41061,0.00018645,0.0,0.0,-5.4934e-05,0.0,0.0,-0.62544,1.9368e-05,-8.077e-05,0.00046315,0.0,-0.00015162,0.0,-4.3918e-05,0.10342,-0.00037208,0.00014148,0.00034393,-1.1656e-05,-1.1704e-05,2.3212e-06,0.43173,0.00042314,-0.00064079,0.0001688,0.0,0.0,0.071255,-0.00016104,0.0001811,5.0449e-06,1.1154e-06,-0.010256,3.8582e-06,5.0842e-05,1.7404e-05,0.011848,1.3687e-05,5.9374e-05,6924.0,0.0,0.0,0.0095813,-0.0014829,0.0053528
359,-42.5,-37.5,156.0,162.0,21.894,1.1713e-06,0.09447,0.22522,0.42333,0.17692,0.0081158,0.07327,1019.0,2.5147,0.68551,0.00020168,0.0,0.0,-6.0326e-05,0.0,0.0,-0.68141,3.2246e-05,-8.5127e-05,0.00050174,0.0,-0.00016793,0.0,-5.0684e-05,0.10652,-0.00039349,0.00018388,0.00036998,-9.9386e-06,-1.4592e-05,9.7926e-07,0.47951,0.00046443,-0.0007228,0.00018559,0.0,0.0,0.080318,-0.00018747,0.0001815,7.2657e-06,1.8742e-06,-0.013044,1.9428e-06,6.5255e-05,2.3273e-05,0.016027,9.528e-06,6.9022e-05,7632.1,0.0,0.0,0.010643,-0.0017375,0.0058679
360,-42.5,-37.5,162.0,168.0,22.006,1.0622e-06,0.08442,0.19207,0.45504,0.1646,0.0079055,0.094774,1281.0,3.2122,0.87592,0.00022044,0.0,0.0,-6.6166e-05,0.0,0.0,-0.74936,4.4554e-05,-9.4334e-05,0.00054736,0.0,-0.0001856,0.0,-5.842e-05,0.11366,-0.00042067,0.00021694,0.0004032,-9.7763e-06,-1.7578e-05,-8.5582e-07,0.53219,0.00051251,-0.0008065,0.00020468,0.0,0.0,0.089587,-0.00021573,0.0001887,9.7076e-06,2.6857e-06,-0.01579,-9.1364e-08,7.962e-05,3.0347e-05,0.020401,4.6018e-06,8.1384e-05,8443.9,0.0,0.0,0.011867,-0.0019974,0.0064546
361,-42.5,-37.5,168.0,174.0,21.959,1.0956e-06,0.093701,0.26419,0.43921,0.11966,0.0051441,0.080068,1277.2,3.0168,0.8226,0.00020517,0.0,0.0,-6.1776e-05,0.0,0.0,-0.69718,3.9267e-05,-8.7695e-05,0.00051051,0.0,-0.00017175,0.0,-5.3595e-05,0.10674,-0.00039981,0.00019456,0.00037616,-9.3645e-06,-1.5822e-05,-3.5922e-07,0.49303,0.00047713,-0.00074579,0.00018911,0.0,0.0,0.083665,-0.00019428,0.00018055,8.3988e-06,2.3098e-06,-0.014182,5.175e-07,7.1316e-05,2.6813e-05,0.018019,6.456e-06,7.49e-05,7858.8,0.0,0.0,0.010993,-0.0018344,0.0059967
362,-42.5,-37.5,174.0,180.0,22.003,1.1339e-06,0.088478,0.17743,0.46315,0.15767,0.0096757,0.094746,925.84,2.2562,0.61494,0.00020701,0.0,0.0,-6.2361e-05,0.0,0.0,-0.69909,3.4549e-05,-9.3341e-05,0.00051753,0.0,-0.00017521,0.0,-5.3779e-05,0.10855,-0.00039746,0.00018846,0.00038143,-1.0475e-05,-1.5644e-05,-3.2233e-07,0.49406,0.00047633,-0.00074979,0.00019337,0.0,0.0,0.082349,-0.0001964,0.00018689,8.1402e-06,2.1606e-06,-0.01402,1.5481e-06,7.0548e-05,2.6354e-05,0.017289,7.1944e-06,7.6097e-05,7871.0,0.0,0.0,0.010931,-0.0017928,0.0060979
363,-37.5,-32.5,-180.0,-174.0,22.025,1.1488e-06,0.059942,0.19689,0.46355,0.16323,0.0095146,0.094133,1146.3,2.3813,0.64909,0.00018835,0.0,0.0,-5.7245e-05,0.0,0.0,-0.64163,3.1103e-05,-8.4483e-05,0.00047188,0.0,-0.00015987,0.0,-4.8827e-05,0.097916,-0.0003641,0.00016934,0.00034663,-9.6216e-06,-1.3966e-05,-8.9085e-09,0.45374,0.00043292,-0.00068264,0.00017646,0.0,0.0,0.077235,-0.00017813,0.00017306,7.2027e-06,1.9022e-06,-0.01274,1.9025e-06,6.3291e-05,2.3485e-05,0.015798,7.5052e-06,6.8804e-05,7268.9,0.0,0.0,0.0099802,-0.0016227,0.0055591
364,-37.5,-32.5,-174.0,-168.0,21.943,1.1727e-06,0.090257,0.22038,0.43276,0.15849,0.0052618,0.09409,851.73,2.0661,0.56305,0.00021805,0.0,0.0,-6.6041e-05,0.0,0.0,-0.73964,3.3408e-05,-9.7286e-05,0.00054703,0.0,-0.00018395,0.0,-5.6202e-05,0.11229,-0.00042213,0.00019538,0.00040184,-1.1036e-05,-1.576e-05,3.9428e-07,0.52176,0.00049709,-0.00078701,0.00020281,0.0,0.0,0.089238,-0.00020173,0.00020014,7.888e-06,2.0373e-06,-0.014213,2.7128e-06,7.1016e-05,2.646e-05,0.017773,9.9302e-06,7.849e-05,8311.6,0.0,0.0,0.01142,-0.0018399,0.0063947
365,-37.5,-32.5,-168.0,-162.0,21.888,1.2251e-06,0.11003,0.234,0.44042,0.12693,0.0055846,0.086329,632.25,1.5743,0.42879,0.00022902,0.0,0.0,-6.8871e-05,0.0,0.0,-0.77258,2.993e-05,-0.00010205,0.00057188,0.0,-0.00019127,0.0,-5.7451e-05,0.11952,-0.00044578,0.000194,0.00042208,-1.2887e-05,-1.5934e-05,1.0638e-06,0.54277,0.00051881,-0.00081825,0.00021187,0.0,0.0,0.092103,-0.00020704,0.00021572,7.6488e-06,1.8842e-06,-0.014342,3.9366e-06,7.1321e-05,2.5818e-05,0.017463,1.2652e-05,8.005e-05,8641.8,0.0,0.0,0.011848,-0.0018743,0.0066902
366,-37.5,-32.5,-162.0,-156.0,21.827,1.3529e-06,0.099541,0.19658,0.4675,0.16128,0.0041685,0.077742,503.01,0.98637,0.26828,0.00019003,0.0,0.0,-5.6858e-05,0.0,0.0,-0.64176,1.7544e-05,-8.4792e-05,0.00047215,0.0,-0.00015568,0.0,-4.5122e-05,0.10324,-0.00037552,0.00014158,0.00035156,-1.2753e-05,-1.2017e-05,2.146e-06,0.446,0.000427,-0.00066503,0.00017407,0.0,0.0,0.074798,-0.00016373,0.00019093,5.1825e-06,1.1348e-06,-0.010786,4.4031e-06,5.2879e-05,1.808e-05,0.012444,1.398e-05,6.2262e-05,7165.6,0.0,0.0,0.0097088,-0.0014843,0.0055588
367,-37.5,-32.5,-156.0,-150.0,21.917,1.3696e-06,0.11519,0.12724,0.49639,0.15913,0.0024094,0.085641,345.86,0.87386,0.23756,0.00019166,0.0,0.0,-5.7381e-05,0.0,0.0,-0.6472,1.6248e-05,-8.8605e-05,0.00047403,0.0,-0.00015729,0.0,-4.5319e-05,0.10558,-0.00037724,0.00013535,0.00035424,-1.3692e-05,-1.2009e-05,1.66e-06,0.44883,0.00043099,-0.00066948,0.00017655,0.0,0.0,0.074635,-0.00016653,0.00019656,5.1399e-06,1.1102e-06,-0.010763,4.6802e-06,5.2964e-05,1.8353e-05,0.01231,1.3802e-05,6.4897e-05,7263.0,0.0,0.0,0.0098586,-0.0014977,0.0056702
368,-37.5,-32.5,-150.0,-144.0,21.796,1.439e-06,0.070562,0.19902,0.48446,0.16321,0.002007,0.070418,462.87,0.93178,0.25338,0.00017565,0.0,0.0,-5.1847e-05,0.0,0.0,-0.59531,1.2041e-05,-8.1713e-05,0.00043577,0.0,-0.00014164,0.0,-4.0529e-05,0.098179,-0.00035487,0.0001195,0.00032629,-1.2872e-05,-1.0426e-05,2.4857e-06,0.40949,0.00039699,-0.00060253,0.0001592,0.0,0.0,0.068659,-0.00014725,0.00018194,4.2214e-06,8.3561e-07,-0.0093042,4.7624e-06,4.5211e-05,1.5253e-05,0.010514,1.4813e-05,5.6212e-05,6670.7,0.0,0.0,0.0090534,-0.0013508,0.0051689
369,-37.5,-32.5,-144.0,-138.0,21.698,1.4887e-06,0.04953,0.25607,0.46002,0.16499,0.0046689,0.053513,545.12,0.78381,0.21298,0.00018785,0.0,0.0,-5.4924e-05,0.0,0.0,-0.63589,1.0901e-05,-8.6247e-05,0.00046434,0.0,-0.00014877,0.0,-4.2232e-05,0.10601,-0.00038502,0.00012388,0.00034876,-1.405e-05,-1.0744e-05,3.2999e-06,0.43518,0.00042465,-0.00063574,0.00016766,0.0,0.0,0.073152,-0.00015352,0.00019518,4.1905e-06,7.8678e-07,-0.0095612,5.3513e-06,4.6012e-05,1.5021e-05,0.010507,1.7394e-05,5.7328e-05,7117.0,0.0,0.0,0.0096817,-0.0014217,0.0054718
370,-37.5,-32.5,-138.0,-132.0,21.707,1.6385e-06,0.055024,0.29333,0.4347,0.15007,0.0036107,0.039252,303.25,0.33439,0.090287,0.00019306,0.0,0.0,-5.4781e-05,0.0,0.0,-0.6548,3.6343e-06,-8.6171e-05,0.00047534,0.0,-0.00014762,0.0,-4.14e-05,0.11567,-0.00040731,0.0001059,0.00035876,-1.5229e-05,-9.9834e-06,4.5273e-06,0.44069,0.00043619,-0.00063229,0.00016711,0.0,0.0,0.07339,-0.00014677,0.00020574,3.5541e-06,5.3857e-07,-0.008973,6.1803e-06,4.1883e-05,1.3224e-05,0.0090496,2.0803e-05,5.5401e-05,7315.2,0.0,0.0,0.0099008,-0.0013897,0.005643
371,-37.5,-32.5,-132.0,-126.0,21.669,1.6916e-06,0.077781,0.28487,0.4529,0.13313,0.00073772,0.032337,108.59,0.28963,0.078068,0.00018754,0.0,0.0,-5.2606e-05,0.0,0.0,-0.63717,1.9337e-06,-8.3369e-05,0.00045844,0.0,-0.00014112,0.0,-3.9573e-05,0.1157,-0.0004029,9.0201e-05,0.00034729,-1.5721e-05,-9.3608e-06,4.7601e-06,0.42539,0.00042666,-0.00060243,0.00016043,0.0,0.0,0.070309,-0.0001401,0.00020294,3.2189e-06,4.4299e-07,-0.0083917,6.1401e-06,3.8901e-05,1.212e-05,0.008112,2.1469e-05,5.2738e-05,7106.6,0.0,0.0,0.0097272,-0.0013447,0.0054809
372,-37.5,-32.5,-126.0,-120.0,21.727,1.6678e-06,0.023015,0.26114,0.46236,0.16903,0.0044828,0.044317,220.13,0.35537,0.096015,0.00019173,0.0,0.0,-5.4728e-05,0.0,0.0,-0.64919,5.287e-06,-9.2817e-05,0.00047433,0.0,-0.00014701,0.0,-4.1129e-05,0.11615,-0.00041308,0.00010104,0.00035888,-1.6426e-05,-9.8642e-06,4.4683e-06,0.4362,0.00044023,-0.00062824,0.0001669,0.0,0.0,0.071482,-0.00014644,0.00021068,3.4464e-06,5.1531e-07,-0.008775,5.9044e-06,4.127e-05,1.2977e-05,0.0086431,2.1093e-05,5.5684e-05,7305.2,0.0,0.0,0.010023,-0.0014049,0.0056746
373,-37.5,-32.5,-120.0,-114.0,21.835,1.6604e-06,0.048876,0.24911,0.46494,0.16265,0.0017291,0.042402,252.83,0.40569,0.10976,0.00017746,0.0,0.0,-5.0508e-05,0.0,0.0,-0.60485,3.9203e-06,-8.2739e-05,0.00043852,0.0,-0.00013629,0.0,-3.8063e-05,0.10738,-0.00038119,9.643e-05,0.00033245,-1.4872e-05,-9.1982e-06,4.056e-06,0.40853,0.00040803,-0.00058872,0.00015467,0.0,0.0,0.066581,-0.00013709,0.00019431,3.2236e-06,4.8682e-07,-0.0082675,5.6457e-06,3.8732e-05,1.2091e-05,0.0080494,1.9423e-05,5.1857e-05,6824.5,0.0,0.0,0.0093369,-0.00131,0.0052935
374,-37.5,-32.5,-114.0,-108.0,21.956,1.6162e-06,0.039295,0.27825,0.44456,0.16348,0.0038029,0.041043,258.63,0.71017,0.19288,0.00018615,0.0,0.0,-5.3588e-05,0.0,0.0,-0.63677,6.7384e-06,-8.9165e-05,0.00046173,0.0,-0.00014488,0.0,-4.057e-05,0.11113,-0.00039898,0.00010967,0.00034828,-1.5099e-05,-9.9647e-06,4.03e-06,0.43081,0.00042951,-0.00062485,0.00016413,0.0,0.0,0.071813,-0.00014701,0.00020268,3.6069e-06,5.887e-07,-0.0089338,5.786e-06,4.2377e-05,1.3273e-05,0.0092214,1.975e-05,5.5291e-05,7192.8,0.0,0.0,0.0098889,-0.0014082,0.0055847
375,-37.5,-32.5,-108.0,-102.0,21.871,1.6233e-06,0.043127,0.29019,0.42565,0.17059,0.0045999,0.043265,275.04,0.61607,0.16719,0.00017047,0.0,0.0,-4.8969e-05,0.0,0.0,-0.58089,5.1043e-06,-7.9914e-05,0.0004219,0.0,-0.00013218,0.0,-3.7166e-05,0.10216,-0.0003628,9.4534e-05,0.00031753,-1.3755e-05,-8.9953e-06,3.752e-06,0.39203,0.00039012,-0.00056461,0.0001496,0.0,0.0,0.065246,-0.00013315,0.00018482,3.2502e-06,5.2345e-07,-0.0081004,5.3343e-06,3.8144e-05,1.2102e-05,0.0082682,1.8137e-05,5.061e-05,6537.0,0.0,0.0,0.0089355,-0.0012639,0.005069
376,-37.5,-32.5,-102.0,-96.0,21.763,1.6367e-06,0.03518,0.25103,0.46351,0.17855,0.0032379,0.046292,371.66,0.16607,0.044338,0.00016672,0.0,0.0,-4.7715e-05,0.0,0.0,-0.56507,3.0627e-06,-7.818e-05,0.00041172,0.0,-0.00012878,0.0,-3.6096e-05,0.099608,-0.0003499,9.1205e-05,0.0003106,-1.3699e-05,-8.6893e-06,3.7946e-06,0.38154,0.00037677,-0.00054831,0.00014591,0.0,0.0,0.062517,-0.0001285,0.00018022,3.1088e-06,4.7851e-07,-0.0077797,5.2615e-06,3.6627e-05,1.162e-05,0.0078345,1.7705e-05,4.8592e-05,6360.6,0.0,0.0,0.0085565,-0.0012002,0.0049143
377,-37.5,-32.5,-96.0,-90.0,21.794,1.6531e-06,0.0418,0.27895,0.44431,0.15867,0.005214,0.041215,113.43,0.14799,0.039402,0.00015659,0.0,0.0,-4.4788e-05,0.0,0.0,-0.53102,3.2884e-06,-7.4098e-05,0.00038789,0.0,-0.00012076,0.0,-3.3719e-05,0.093632,-0.00033288,8.616e-05,0.00029299,-1.3027e-05,-8.162e-06,3.6365e-06,0.358,0.00035634,-0.00051826,0.00013699,0.0,0.0,0.059205,-0.00012027,0.00017098,2.8948e-06,4.4015e-07,-0.0072856,5.032e-06,3.4357e-05,1.0726e-05,0.007306,1.6996e-05,4.5521e-05,5950.0,0.0,0.0,0.0080974,-0.0011337,0.004636
378,-37.5,-32.5,-90.0,-84.0,21.759,1.6552e-06,0.051086,0.19977,0.48485,0.16462,0.0061287,0.051128,62.557,0.003663,0.0,0.0001654,0.0,0.0,-4.7348e-05,0.0,0.0,-0.56004,2.4162e-06,-7.7756e-05,0.00040625,0.0,-0.00012714,0.0,-3.5544e-05,0.099272,-0.00034677,8.5974e-05,0.00030778,-1.4253e-05,-8.5884e-06,3.6941e-06,0.37727,0.00037282,-0.00054449,0.00014465,0.0,0.0,0.062077,-0.0001271,0.00018168,3.0518e-06,4.5481e-07,-0.0076828,5.334e-06,3.6114e-05,1.1387e-05,0.0076528,1.7697e-05,4.8444e-05,6268.0,0.0,0.0,0.0085062,-0.0011851,0.0048822
